0.37379206,0.362697775,0.346056348,0.318747339,0.314907009,0.299118988,0.291865033,0.26924976,0.298265582,0.28887811,0.281197451,0.272236683,0.280344045,0.248768003,0.24962141,0.265836134,0.259435585,0.27180998,0.284184374,0.280770748,0.259008882,0.278210529,0.276503715,0.275650309,0.282904264,0.305092834,0.29015822,0.308933164,0.299972395,0.297838879,0.290584923,0.296132066,0.289731517,0.298692285,0.321307558,0.327708107,0.342216018,0.351176787,0.349896677,0.343496128,0.342216018,0.3528836,0.321307558,0.317040526,0.322160965,0.312773493,0.288024704,0.291865033,0.271383276
0.903757514,0.911438173,0.938320479,0.940880698,0.93320004,0.901623998,0.916985316,0.919972238,0.886262681,0.910158063,0.919972238,0.893943339,0.874314989,0.938320479,0.940880698,0.978857289,1.020247506,0.982697618,0.916131909,0.842738948,0.762518734,0.668217312,0.654136105,0.605918636,0.617439624,0.582449956,0.580743143,0.617866327,0.638774787,0.632800941,0.664376983,0.675471268,0.66395028,0.679311597,0.695526321,0.705340496,0.703633683,0.690832585,0.692112695,0.675044565,0.63920149,0.632800941,0.595677757,0.582449956,0.55940798,0.578609627,0.607625449,0.676751378,0.708327419
1.214824194,1.1764209,1.178127714,1.133750574,1.12009607,1.095773983,1.07315871,1.065904755,1.054383767,1.025794648,1.015127066,0.992511793,1.05737069,1.07443882,1.045422998,1.035608823,1.050543437,0.925519381,0.906317734,0.937893776,0.938747182,0.928506304,0.978430586,0.989951574,1.049690031,1.059930909,1.082119479,1.099614313,1.118389256,1.094920577,1.107294972,1.118389256,1.117109147,1.161486286,1.158499363,1.167033429,1.142284639,1.120522773,1.080412666,1.094920577,1.076145633,1.120522773,1.145271562,1.128203432,1.121376179,1.129056838,1.129910245,1.165753319,1.219944633
1.403000334,1.461458681,1.442257034,1.479380218,1.536558456,1.522050545,1.498581865,1.44951099,1.376971435,1.328753966,1.299738144,1.27968309,1.274135948,1.246400236,1.205010019,1.182394746,1.19732936,1.264748476,1.298031331,1.330460779,1.329180669,1.219944633,1.167033429,1.150392001,1.179834527,1.136737497,1.155939144,1.113695521,1.089373434,1.009579924,1.003179375,1.07315871,1.089373434,1.085959808,1.080839369,1.111562004,1.088946731,1.105588159,1.100041016,1.100894423,1.052676954,1.03390201,1.025794648,1.043289482,1.089373434,1.157645957,1.177274307,1.236159357,1.251947378
1.725588002,1.672250094,1.779779317,1.771671955,1.808795139,1.793007118,1.832263818,1.788313382,1.848051839,1.916324361,1.987583806,2.025560397,2.126689071,2.244459172,2.325106089,2.40233938,2.511148712,2.536750908,2.578141125,2.503468053,2.381004216,2.237631919,2.136076543,1.999531498,1.971369082,1.978196335,2.024280287,2.192828077,2.336627077,2.536324205,2.684390237,2.806000668,2.736021333,2.680549908,2.609717166,2.581554751,2.573447389,2.624225077,2.68737716,2.779118362,2.913103187,2.988629665,3.156324048,3.268120303,3.324871838,3.410639194,3.321884915,3.167845036,3.032580101
0.921679051,0.902477405,0.91229158,0.899917185,0.892236526,0.846579277,0.835911695,0.816283345,0.814576532,0.814149829,0.826950927,0.831217959,0.841458838,0.858526968,0.868341143,0.880715538,0.910158063,0.931493227,0.966056191,1.011286737,1.052676954,1.065051348,1.108148378,1.076572337,1.080839369,1.069318381,1.067184865,1.044142888,1.03646223,1.015127066,1.007446408,1.015127066,1.01683388,1.048409921,1.088520028,1.084252995,1.065478052,1.052676954,1.044569592,1.000619155,1.005739595,1.029208274,1.045422998,1.042009372,1.069318381,1.063771239,1.063771239,1.03518212,1.064624645
2.851657917,2.89902198,2.836723303,2.727060564,2.624225077,2.556379258,2.513282228,2.529070249,2.587101893,2.564059917,2.589662113,2.512855525,2.44031597,2.391671798,2.38015081,2.35668213,2.350281581,2.410020038,2.415993884,2.384417842,2.406606412,2.412153555,2.347294658,2.31998565,2.361375866,2.33577367,2.31870554,2.31614532,2.277315323,2.222697305,2.17490654,2.177466759,2.184720715,2.197948516,2.259820489,2.315718617,2.315291914,2.292676641,2.272621587,2.23251148,2.133943026,2.114741379,2.073777866,2.040921714,1.987583806,2.031960946,2.040068308,2.056283032,2.084872151
0.314907009,0.292291736,0.294425253,0.29015822,0.294851956,0.286317891,0.302959318,0.302105911,0.275650309,0.252608333,0.253888442,0.238953828,0.252181629,0.275223606,0.286744594,0.298692285,0.299972395,0.279917342,0.285464484,0.285891187,0.287598,0.30978657,0.32941492,0.337948986,0.335388766,0.324721184,0.321307558,0.330268327,0.345629644,0.37507217,0.400674365,0.408781727,0.393847113,0.37251195,0.345202941,0.323014371,0.317893932,0.314053603,0.30850646,0.31106668,0.313200196,0.289304813,0.278210529,0.284184374,0.275223606,0.273090089,0.286317891,0.299118988,0.30978657
1.126923322,1.231038918,1.242133203,1.162766396,1.040729262,1.027074758,1.11881596,1.212263975,1.164046506,1.448657583,1.387639016,1.195195844,1.07315871,1.270295619,1.035608823,1.046703108,1.130763651,1.166606725,1.008299814,1.015980473,1.001899265,0.916558612,0.927226194,0.927226194,0.938747182,0.957095422,0.941734105,0.902050701,0.888396197,0.86919455,0.844445761,0.829084443,0.854259936,0.841032134,0.804762357,0.798361808,0.800068621,0.795374885,0.832924772,0.874741692,0.895650152,0.925519381,0.939173885,0.951974983,0.937040369,0.930213117,0.95026817,0.945147731,0.919545535
1.164473209,1.171727165,1.181114636,1.192635625,1.196902657,1.146551672,1.087666621,1.091933654,1.074012117,1.079985963,1.154232331,1.174714087,1.179834527,1.244693423,1.236586061,1.232745731,1.285230233,1.316806275,1.260908147,1.305285286,1.32534034,1.30187166,1.305285286,1.317659681,1.292484188,1.228478699,1.200316283,1.170447055,1.175994197,1.190075405,1.234025841,1.280536497,1.306992099,1.372277699,1.382518577,1.385078797,1.400013411,1.40385374,1.380385061,1.432016156,1.442257034,1.431162749,1.411534399,1.411961103,1.347102206,1.333874405,1.310405726,1.295471111,1.288217156
1.794287228,1.774658877,1.744789649,1.662862622,1.612511637,1.552346477,1.536985159,1.508822744,1.495594942,1.496448349,1.47169956,1.437563298,1.414948025,1.393612862,1.414521322,1.403000334,1.382945281,1.431162749,1.452071209,1.419641761,1.381238467,1.368010666,1.320219901,1.320219901,1.278829684,1.309125616,1.315526165,1.313819352,1.316379571,1.351369239,1.376544732,1.40513385,1.389772533,1.376971435,1.3462488,1.309979022,1.249813862,1.221224743,1.187515185,1.188368592,1.18154134,1.202876503,1.218664524,1.251520675,1.28352342,1.280109794,1.242559906,1.223784963,1.186235076
0.774893128,0.806042467,0.809456093,0.775319832,0.745877306,0.732649505,0.695099618,0.697233134,0.693819508,0.700220057,0.704913793,0.699793354,0.719848407,0.752277855,0.800495324,0.821403784,0.903757514,0.904184218,0.928933007,0.931066523,0.944294325,0.919545535,0.967763004,1.001472562,1.018967396,1.05481047,1.066331458,1.091933654,1.119669366,1.172153868,1.203729909,1.257067817,1.229758809,1.236159357,1.182394746,1.156365847,1.103881345,1.126923322,1.082546182,1.109001785,1.11753585,1.166606725,1.163193099,1.16063288,1.148685188,1.131617058,1.087666621,1.07699904,1.098760906
0.963495971,0.986111244,0.977577179,0.898637075,0.897356965,0.875168396,0.860660485,0.903330811,0.955815313,0.968189707,1.01427366,1.01171344,1.007873111,1.015127066,1.0326219,1.002752672,0.976297069,0.919545535,0.89266323,0.84828609,0.849992903,0.856393452,0.886262681,0.899917185,0.933626743,0.940880698,0.937467072,0.929786414,0.914851799,0.882422351,0.893089933,0.889676307,0.892236526,0.893516636,0.891809823,0.873034879,0.902050701,0.911864876,0.922959161,0.93063982,0.976723773,0.968189707,1.001472562,1.024941242,1.046703108,1.034755417,1.05353036,1.029634977,1.042436075
1.545945928,1.534851643,1.495594942,1.446524067,1.350515832,1.334301108,1.311685835,1.316806275,1.318086384,1.344541987,1.314672758,1.251947378,1.233172435,1.19988958,1.171727165,1.174714087,1.223784963,1.234452544,1.247680346,1.272855838,1.289923969,1.295471111,1.286937046,1.26261496,1.228051995,1.17898112,1.133323871,1.096200687,1.13844431,1.120522773,1.126923322,1.111135301,1.111562004,1.066758161,1.081266072,1.09406717,1.087239918,1.062917832,1.050543437,1.037315636,0.990378277,0.99208509,1.041155966,1.043716185,1.065051348,1.129056838,1.141431233,1.162339693,1.219091227
0.288024704,0.314907009,0.325574591,0.336242172,0.366111401,0.401527772,0.428836781,0.445051505,0.463399745,0.45486568,0.458279306,0.462973042,0.461266229,0.458279306,0.482601392,0.486015018,0.510763808,0.544473366,0.571782375,0.56068809,0.566235232,0.541913146,0.545326772,0.586716989,0.638774787,0.671630938,0.698086541,0.752704559,0.758251701,0.765505657,0.780866974,0.854686639,0.876021802,0.873888286,0.916985316,1.077852446,1.13972442,1.126069915,1.146124969,1.213117381,1.107294972,1.101321126,1.321073307,1.451217803,1.531438017,1.695718773,1.914617548,1.928698756,1.997397982
0.557274464,0.561541496,0.568795452,0.570502265,0.568368748,0.564955122,0.543619959,0.528685345,0.523564906,0.480467876,0.487295128,0.49924282,0.521858093,0.520577983,0.549167102,0.567942045,0.567942045,0.584156769,0.59866468,0.613599294,0.625973689,0.660963357,0.688272366,0.733502912,0.788547633,0.834204882,0.893943339,0.941307402,0.964349378,0.989524871,1.046276405,1.098760906,1.135457387,1.206290129,1.263468366,1.260908147,1.275842761,1.330887482,1.360756711,1.370997589,1.370144183,1.379531654,1.338141438,1.28352342,1.27968309,1.32662045,1.32534034,1.34496869,1.392759456
0.785987413,0.780013568,0.789401039,0.797081698,0.787694226,0.774039722,0.791107853,0.872608176,0.876021802,0.854686639,0.843592354,0.794948182,0.687418959,0.632374238,0.654136105,0.671204235,0.72411544,0.727529066,0.721981924,0.708754122,0.70192687,0.695526321,0.704060387,0.707900716,0.701500167,0.675471268,0.657549731,0.619999843,0.600371493,0.564101716,0.546180179,0.520577983,0.561114793,0.576902814,0.604638526,0.637494677,0.614025998,0.591837428,0.601651603,0.571355671,0.53977963,0.586290286,0.606772042,0.605065229,0.611892481,0.631947535,0.616159514,0.598237977,0.593544241
0.56068809,0.532952377,0.55812787,0.557274464,0.595251054,0.596531164,0.61829303,0.602078306,0.624693579,0.636214567,0.659256544,0.700220057,0.739903461,0.72283533,0.719848407,0.738196648,0.717288188,0.681871817,0.718568298,0.758678404,0.792814666,0.809456093,0.852126419,0.82481741,0.783853897,0.730942692,0.679311597,0.624266876,0.642188413,0.634934458,0.635361161,0.655416214,0.66139006,0.66010995,0.678884894,0.692112695,0.682725223,0.676751378,0.63920149,0.590557318,0.561114793,0.560261386,0.569648858,0.590130615,0.592690835,0.576049407,0.574769297,0.548313695,0.503936555
